placement_id,location_id,job_family,supervisory_organisation_id,placement_supervisor_id,placement_supervisor_name,length_in_days,week_index,placement_format_id,company_name,school_year_min,school_year_max
0493489,0000007,Investment Customer Services,0283375,0114930,Alison Acevedo,3,19,2,Lloyds Banking Group,11,11
0431289,0000004,DevOps Engineering,0849822,0484370,Christine Collins,2,36,2,Lloyds Banking Group,10,10
0821443,0000004,Technology Service Support,0069613,0718135,Emily Gibson,4,46,2,Lloyds Banking Group,12,13
0948690,0000001,Infrastructure Engineering,0669870,0837249,Tyler Lloyd,5,13,2,Lloyds Banking Group,10,10
0356130,0000007,Agile Method,0914723,0277179,Ryan Silva,5,8,2,Lloyds Banking Group,11,11
0853304,0000003,Data Engineering,0370545,0783762,Kristina Brown,5,31,1,Lloyds Banking Group,13,13
0583991,0000007,Data Science,0309631,0850944,Brittany Mccall,5,9,2,Lloyds Banking Group,11,11
0284000,0000003,Sourcing,0235660,0325091,Theresa Lewis,5,6,2,Lloyds Banking Group,10,11
0946209,0000006,Data Science,0288430,0411818,Renee Leonard,5,22,2,Lloyds Banking Group,11,11
0549751,0000005,Legal,0949965,0039075,Elizabeth Henry,2,29,2,Lloyds Banking Group,10,11
0234353,0000003,Finance,0919327,0004237,Samantha Moon,5,11,2,Lloyds Banking Group,10,11
0174281,0000001,Finance,0691640,0654410,Dawn Hill,3,47,2,Lloyds Banking Group,12,13
0410757,0000007,Customer Banking,0069542,0580924,Cynthia Robinson,4,38,3,Lloyds Banking Group,11,11
0633520,0000004,Service Engineering,0290255,0880907,Melissa Brown,3,8,2,Lloyds Banking Group,10,10
0116752,0000007,Business Intelligence & Analytics,0414896,0603671,Tiffany Harris,5,31,2,Lloyds Banking Group,12,12
0242117,0000005,Data Science,0950967,0970893,Dr. Robin Owen,4,19,2,Lloyds Banking Group,12,13
0656049,0000004,Regulated Insurance,0556573,0515939,Hayden Wood,3,12,3,Lloyds Banking Group,13,13
0969347,0000003,Data Management & Ethics,0622324,0743843,Carmen Yates,3,9,2,Lloyds Banking Group,11,11
0275138,0000001,Client Development,0962274,0250155,Stephen Jackson,3,34,3,Lloyds Banking Group,12,12
0772924,0000003,Financial Risk,0862066,0633365,Paul Beard,2,3,2,Lloyds Banking Group,10,10
0149483,0000003,Agile Method,0998303,0150594,Todd Miller,2,29,2,Lloyds Banking Group,13,13
0107392,0000003,Technology,0192161,0338765,Sharon Logan,2,3,2,Lloyds Banking Group,10,10
0022565,0000008,Sourcing,0622548,0118460,Amber Tran,4,7,3,Lloyds Banking Group,12,12
0501917,0000001,Transaction Banking Origination,0598854,0625182,Ronald Davis,5,6,2,Lloyds Banking Group,11,11
0438827,0000007,Cyber Security,0910966,0119644,Jill Boyd,5,5,2,Lloyds Banking Group,11,11
0315720,0000007,Investment Customer Services,0779209,0462265,Andrew Reyes,4,49,2,Lloyds Banking Group,11,11
0455505,0000005,Treasury,0204325,0413497,Dennis Thornton,3,20,2,Lloyds Banking Group,10,10
0293830,0000005,Technology Service Management,0223582,0332112,Lisa Shah,4,31,1,Lloyds Banking Group,12,13
0531123,0000005,Risk Modelling & Analytics,0970363,0128373,James Vega,2,11,2,Lloyds Banking Group,11,11
0134033,0000005,Brands & Marketing,0455644,0580091,Victoria Smith,2,29,2,Lloyds Banking Group,11,11
0742582,0000002,Commercial Client Products,0622927,0863989,Scott Alvarez,3,52,2,Lloyds Banking Group,12,12
0708167,0000007,Legal,0283788,0176032,Kelsey Chavez,4,28,2,Lloyds Banking Group,10,10
0528962,0000006,Technology Service Management,0611020,0927699,Amy Anderson MD,5,18,2,Lloyds Banking Group,13,13
0934333,0000005,Legal,0393214,0244593,Tanner Lozano MD,2,49,2,Lloyds Banking Group,13,13
0996381,0000003,Solution Architecture,0000242,0288953,Keith Stafford,2,11,2,Lloyds Banking Group,12,13
0571349,0000005,Economic Crime Prevention,0289960,0426614,Richard Morris,4,13,2,Lloyds Banking Group,11,11
0655191,0000008,Communications,0824243,0821332,Nicole Haynes,2,17,2,Lloyds Banking Group,11,11
0293558,0000008,Private Equity,0008652,0663497,Alexander Morrison,2,41,2,Lloyds Banking Group,11,11
0643523,0000006,Data Management & Ethics,0769556,0998478,Gregory Rogers,5,48,2,Lloyds Banking Group,12,12
0410384,0000005,Sourcing,0072967,0162112,Lisa Montoya,3,50,1,Lloyds Banking Group,13,13
0099430,0000008,Client Development,0017622,0059671,Michael Brooks,4,14,2,Lloyds Banking Group,10,10
0004166,0000007,Sourcing,0144476,0580924,Cynthia Robinson,5,13,2,Lloyds Banking Group,11,11
0682828,0000007,Cyber Security,0362248,0228242,Eric Lyons,4,26,2,Lloyds Banking Group,10,10
0078598,0000004,Client Development,0559696,0201593,Amanda Boyd,2,32,2,Lloyds Banking Group,13,13
0205137,0000004,DevOps Engineering,0806656,0220387,Jeffrey Fletcher,2,4,2,Lloyds Banking Group,10,10
0910409,0000002,Cyber Security,0024201,0923961,Amy Swanson,2,38,2,Lloyds Banking Group,10,10
0239374,0000004,Risk Modelling & Analytics,0461963,0379310,Jeffrey Stewart,3,11,2,Lloyds Banking Group,12,12
0797953,0000008,Data Science,0895218,0467120,Christine Todd,2,51,2,Lloyds Banking Group,10,11
0734713,0000005,Data Science,0810739,0893351,Matthew Martinez,3,12,1,Lloyds Banking Group,12,12
0597026,0000001,Agile Method,0861730,0953795,Robert Fowler,2,13,2,Lloyds Banking Group,12,12
0085285,0000005,Property Maintenance,0372925,0514173,Andrew Morgan,5,42,2,Lloyds Banking Group,11,11
0112680,0000007,Market Risk,0649650,0597898,Roger Wood,3,19,3,Lloyds Banking Group,10,11
0422304,0000004,Brands & Marketing,0790985,0941534,James Hall,5,34,2,Lloyds Banking Group,12,12
0088581,0000006,Software Engineering,0726434,0423906,David Miller,5,37,2,Lloyds Banking Group,11,11
0325210,0000007,Security Engineering,0145571,0129855,Jennifer Walters,2,37,2,Lloyds Banking Group,13,13
0572471,0000008,Portfolio Analytics,0245952,0710479,Jordan Landry,2,38,2,Lloyds Banking Group,11,11
0822010,0000008,Cyber Security,0204144,0775931,Tina Douglas,2,41,3,Lloyds Banking Group,11,11
0853729,0000008,"Resilience, Security & Intelligence",0942186,0296096,Laura Molina,3,43,3,Lloyds Banking Group,13,13
0517627,0000003,Supplier Management,0332440,0744691,James Hart,4,8,2,Lloyds Banking Group,11,11
0831746,0000005,Relationship Management Motor,0194249,0463783,Dwayne Fritz,4,1,2,Lloyds Banking Group,10,10
0297427,0000004,Mortgages,0546232,0361064,Gordon Benjamin,2,15,2,Lloyds Banking Group,10,11
0554418,0000007,Sourcing,0271710,0195884,Jennifer Petersen,3,3,2,Lloyds Banking Group,11,11
0585120,0000001,Technology Service Management,0868477,0354986,Caitlin Johnson,2,12,2,Lloyds Banking Group,13,13
0691070,0000007,Technology Service Support,0161868,0681961,Amber Lee,4,52,2,Lloyds Banking Group,10,10
0062002,0000001,Investment Customer Services,0716308,0357343,Courtney Fuller,5,48,2,Lloyds Banking Group,10,10
0016802,0000002,Mortgages,0062008,0706437,Traci Baker,5,37,2,Lloyds Banking Group,10,11
0272183,0000005,Markets Trading,0774202,0545844,Derek Montgomery,5,52,2,Lloyds Banking Group,11,11
0620992,0000001,Infrastructure Engineering,0937768,0161162,Dana Clayton,2,15,2,Lloyds Banking Group,10,11
0267265,0000005,Software Engineering,0294379,0934308,Lawrence Davis,3,36,1,Lloyds Banking Group,13,13
0407159,0000005,Risk Modelling & Analytics,0858201,0484370,Christine Collins,5,3,2,Lloyds Banking Group,10,11
0034441,0000006,Customer Products,0922549,0135338,John Thomas,3,12,2,Lloyds Banking Group,10,10
0242760,0000007,Wealth Banking,0873186,0190488,Paul Moran,2,42,2,Lloyds Banking Group,10,10
0618916,0000005,Service Engineering,0205450,0018716,Kayla Zuniga,2,31,2,Lloyds Banking Group,12,12
0967804,0000001,Software Engineering,0008529,0522499,Samantha Sweeney,3,49,2,Lloyds Banking Group,11,11
0523684,0000008,Communications,0246841,0004237,Samantha Moon,5,23,2,Lloyds Banking Group,11,11
0710617,0000005,Private Equity,0268083,0119207,Russell Norris,5,23,2,Lloyds Banking Group,12,13
0298375,0000001,Relationship Management Motor,0074755,0699086,Andrew Hill,2,22,1,Lloyds Banking Group,10,10
0586155,0000006,Data Science,0068691,0525260,Amy Robinson,4,36,2,Lloyds Banking Group,10,11
0855960,0000007,Risk & Control,0833962,0434914,Tanya Williams,2,41,2,Lloyds Banking Group,11,11
0260012,0000004,Cyber Security,0722121,0889858,Toni Wright,2,41,1,Lloyds Banking Group,10,11
0148992,0000006,Private Equity,0979748,0620526,Douglas Silva,5,36,2,Lloyds Banking Group,13,13
0088999,0000003,DevOps Engineering,0908462,0923961,Amy Swanson,2,24,2,Lloyds Banking Group,13,13
0041814,0000007,Software Engineering,0875249,0684274,Brandon Gray,3,15,2,Lloyds Banking Group,10,10
0377623,0000006,Security Engineering,0163040,0887018,Felicia Dodson,5,50,2,Lloyds Banking Group,11,11
0729625,0000007,Technology,0308361,0129905,Anne Schneider,5,39,2,Lloyds Banking Group,13,13
0735769,0000003,Agile Method,0556766,0262193,Brittany Thomas,4,43,2,Lloyds Banking Group,12,13
0343175,0000008,Human Resources,0975671,0945524,Jose Thomas,2,20,2,Lloyds Banking Group,10,11
0995284,0000005,Property Maintenance,0639790,0686884,Bradley Sanchez,4,25,1,Lloyds Banking Group,12,13
0037994,0000007,Actuary Qualified,0770628,0780406,Jeffery Sanchez,5,52,2,Lloyds Banking Group,11,11
0214187,0000005,Legal,0651496,0927699,Amy Anderson MD,3,50,2,Lloyds Banking Group,10,11
0703264,0000004,Business Intelligence & Analytics,0656920,0854118,Patricia Faulkner,2,44,2,Lloyds Banking Group,13,13
0477793,0000003,Regulated Insurance,0610857,0455170,Samuel Park,2,24,2,Lloyds Banking Group,12,12
0623523,0000004,Sourcing,0546753,0880907,Melissa Brown,2,33,2,Lloyds Banking Group,11,11
0594151,0000005,Legal,0499769,0144976,Shannon Lee,5,40,3,Lloyds Banking Group,13,13
0473600,0000001,Risk & Control,0857754,0209454,Phyllis Ross,5,51,2,Lloyds Banking Group,10,10
0011606,0000007,Relationship Management Motor,0262790,0317988,Jeffery Ramirez,3,50,2,Lloyds Banking Group,12,12
0297030,0000005,Markets Sales Public,0783283,0393003,Dennis Carr,3,4,1,Lloyds Banking Group,10,10
0999683,0000006,Technology Service Management,0077193,0575629,Danielle Bradshaw,3,46,2,Lloyds Banking Group,13,13
0150501,0000005,Cyber Security,0090559,0070660,Kenneth Thomas,3,23,2,Lloyds Banking Group,10,10
0653729,0000004,Technology,0731514,0244593,Tanner Lozano MD,2,41,2,Lloyds Banking Group,12,13
0579482,0000008,Regulated Insurance,0612768,0760019,Sean Smith,4,42,2,Lloyds Banking Group,12,12
0526185,0000001,Treasury,0498629,0032497,Christopher Smith,3,11,1,Lloyds Banking Group,12,12
0834292,0000006,Brands & Marketing,0472122,0162112,Lisa Montoya,2,4,2,Lloyds Banking Group,12,12
0298768,0000001,Transaction Banking Origination,0875809,0889247,Sierra Hill,5,9,2,Lloyds Banking Group,11,11
0753557,0000005,Markets Sales Public,0916809,0121786,Theresa Malone,2,45,2,Lloyds Banking Group,13,13
0451039,0000005,Regulated Insurance,0772754,0187251,Beth Scott,5,18,2,Lloyds Banking Group,12,12
0579573,0000006,Property Maintenance,0336069,0852142,Manuel Pearson,5,30,2,Lloyds Banking Group,13,13
0241203,0000003,Markets Trading,0209244,0878432,Scott Santos,4,37,2,Lloyds Banking Group,11,11
0674205,0000006,Mortgages,0208265,0338509,Jessica Moore,4,34,2,Lloyds Banking Group,12,13
0778396,0000004,Technology Service Management,0174188,0021688,Samantha Compton,5,9,2,Lloyds Banking Group,10,11
0771022,0000005,Financial Risk,0056672,0191816,Mary Parks DDS,4,10,3,Lloyds Banking Group,10,10
0123988,0000008,Regulated Insurance,0859867,0407738,Andre Jenkins,2,22,2,Lloyds Banking Group,12,12
0473032,0000002,Mortgages,0341256,0976173,Sydney Kim,4,22,2,Lloyds Banking Group,13,13
0888206,0000002,Sourcing,0161803,0277196,Yvette Moss,3,30,2,Lloyds Banking Group,13,13
0727021,0000006,Market Risk,0127022,0451486,Brenda Humphrey,2,39,2,Lloyds Banking Group,10,11
0338858,0000004,Supplier Management,0054528,0121786,Theresa Malone,2,21,2,Lloyds Banking Group,13,13
0161811,0000002,Credit Workout & Recoveries,0710363,0455212,Martha Stewart,5,5,2,Lloyds Banking Group,13,13
0741350,0000008,Risk Modelling & Analytics,0347590,0568334,Jessica Perez,5,13,2,Lloyds Banking Group,10,10
0492366,0000007,Financial Risk,0422050,0638395,Miguel Harper,5,48,1,Lloyds Banking Group,11,11
0915479,0000005,Supplier Management,0944796,0228953,Justin Miranda,2,17,2,Lloyds Banking Group,11,11
0919825,0000004,Treasury,0024307,0624289,Corey Moore,4,14,3,Lloyds Banking Group,13,13
0910546,0000001,Customer Banking,0946836,0799771,Carl Thomas,3,16,2,Lloyds Banking Group,13,13
0861211,0000007,Agile Method,0628183,0568334,Jessica Perez,5,14,1,Lloyds Banking Group,13,13
0714039,0000008,Private Equity,0267866,0438311,Daniel Cox,4,8,2,Lloyds Banking Group,11,11
0089624,0000008,Brands & Marketing,0091694,0121599,Casey Ware,5,26,3,Lloyds Banking Group,13,13
0281439,0000008,Software Engineering,0135872,0718135,Emily Gibson,3,14,2,Lloyds Banking Group,10,10
0014551,0000002,Wealth Banking,0632106,0497422,Leslie Thompson,5,33,2,Lloyds Banking Group,13,13
0105626,0000003,Audit,0227083,0344116,Kelsey Evans,3,20,3,Lloyds Banking Group,12,12
0410525,0000006,Market Risk,0700025,0114930,Alison Acevedo,4,52,2,Lloyds Banking Group,13,13
0887007,0000002,Economic Crime Prevention,0804670,0406596,Christopher Becker,5,50,2,Lloyds Banking Group,10,10
0558988,0000006,Communications,0151503,0921282,Roberta Cook,2,44,2,Lloyds Banking Group,12,12
0465582,0000007,Data Engineering,0368411,0365881,Timothy Weaver,3,1,2,Lloyds Banking Group,13,13
0229764,0000005,Customer Products,0882913,0675741,Nichole Brown,4,47,3,Lloyds Banking Group,11,11
0269359,0000002,Risk & Control,0003112,0547880,Emily David,4,50,2,Lloyds Banking Group,10,10
0807249,0000007,Solution Architecture,0079362,0800269,Paul Wong,3,51,2,Lloyds Banking Group,13,13
0987416,0000002,Actuary Qualified,0877208,0982709,Robert Erickson,5,45,2,Lloyds Banking Group,11,11
0852761,0000003,Technology Service Management,0923594,0089260,Jessica Rivera,4,2,2,Lloyds Banking Group,10,10
0653754,0000008,Agile Method,0080054,0880293,Kyle Santana,4,17,3,Lloyds Banking Group,10,11
0863953,0000007,Audit,0067893,0615788,Zachary Palmer,4,15,2,Lloyds Banking Group,12,12
0219855,0000008,Transaction Banking Origination,0721034,0325091,Theresa Lewis,3,40,2,Lloyds Banking Group,13,13
0183932,0000006,Retail Credit,0198935,0134341,Corey Kennedy,3,11,2,Lloyds Banking Group,13,13
0946820,0000006,Client Development,0907050,0853958,Hailey Robertson,3,1,2,Lloyds Banking Group,11,11
0258900,0000006,Client Development,0103872,0282472,Bryan Richardson,4,23,3,Lloyds Banking Group,10,10
0130694,0000005,Service Engineering,0853120,0041539,Fernando Rodriguez,3,39,2,Lloyds Banking Group,13,13
0161691,0000006,Investment Customer Services,0275781,0589932,Kevin Henson,4,35,2,Lloyds Banking Group,12,12
0720786,0000002,Mortgages,0263762,0568334,Jessica Perez,5,32,2,Lloyds Banking Group,10,11
0141921,0000005,Investment Customer Services,0636038,0144976,Shannon Lee,5,17,2,Lloyds Banking Group,10,10
0940519,0000002,Commercial Client Products,0503889,0545844,Derek Montgomery,2,49,2,Lloyds Banking Group,10,11
0346082,0000007,Property Maintenance,0889475,0560085,Timothy Smith,4,13,2,Lloyds Banking Group,12,12
0836514,0000001,Business Intelligence & Analytics,0403562,0431274,Lisa Long,2,13,2,Lloyds Banking Group,13,13
0919757,0000007,Markets Sales Public,0633606,0725852,Jacob Young,3,2,2,Lloyds Banking Group,10,10
0830752,0000001,Investment Customer Services,0344180,0526163,Kelly Shields,4,52,2,Lloyds Banking Group,12,12
0117487,0000002,"Resilience, Security & Intelligence",0534164,0345207,Catherine Black,2,17,2,Lloyds Banking Group,13,13
0009721,0000001,Credit Workout & Recoveries,0637277,0399778,Adam Yates,3,50,2,Lloyds Banking Group,11,11
0655961,0000002,Client Development,0651926,0150594,Todd Miller,4,20,2,Lloyds Banking Group,13,13
0399374,0000006,Cyber Security,0212332,0658094,Natalie Farley,4,5,2,Lloyds Banking Group,13,13
0771790,0000008,Solution Architecture,0106680,0855250,Ashley Williamson,2,43,2,Lloyds Banking Group,10,11
0796712,0000001,Technology,0723354,0467120,Christine Todd,2,6,2,Lloyds Banking Group,10,10
0949453,0000002,Wealth Banking,0105303,0757642,Lucas Evans,2,40,3,Lloyds Banking Group,10,10
0519792,0000003,Agile Method,0191251,0855250,Ashley Williamson,4,1,2,Lloyds Banking Group,12,12
0650071,0000008,Legal,0062714,0345207,Catherine Black,5,46,2,Lloyds Banking Group,10,10
0125606,0000005,Treasury,0323081,0411072,David Lambert,5,47,1,Lloyds Banking Group,10,11
0144847,0000006,Commercial Client Products,0531979,0108882,Natalie Ali,2,5,2,Lloyds Banking Group,13,13
0302546,0000008,Private Equity,0728412,0553726,Christopher Lopez,5,7,2,Lloyds Banking Group,12,13
0683703,0000002,Human Resources,0562699,0679183,Bryan Johnson,4,26,2,Lloyds Banking Group,12,13
0913577,0000006,Solution Architecture,0322965,0462265,Andrew Reyes,3,22,2,Lloyds Banking Group,12,12
0764264,0000006,Market Risk,0787086,0411290,Luis Trujillo,5,6,2,Lloyds Banking Group,12,12
0137651,0000008,Software Engineering,0760481,0532204,Melanie Mora,4,10,2,Lloyds Banking Group,11,11
0843763,0000002,Human Resources,0679734,0602834,Justin Ryan,4,35,2,Lloyds Banking Group,13,13
0842329,0000004,Finance,0955844,0218895,Austin Thomas,3,35,2,Lloyds Banking Group,11,11
0670892,0000005,Data Management & Ethics,0674833,0684182,Sean Nguyen,4,25,3,Lloyds Banking Group,11,11
0166859,0000005,Market Risk,0037726,0751276,Shannon Parsons,5,30,2,Lloyds Banking Group,12,12
0346653,0000006,Financial Risk,0489700,0962671,Kayla Watson,4,17,2,Lloyds Banking Group,13,13
0315519,0000002,Customer Products,0682829,0451486,Brenda Humphrey,3,33,2,Lloyds Banking Group,12,13
0304348,0000007,DevOps Engineering,0581486,0848341,Scott Ingram,3,19,2,Lloyds Banking Group,10,10
0831034,0000007,Data & Analytics Strategy,0545857,0628461,Pamela Morales MD,5,48,2,Lloyds Banking Group,12,13
0905370,0000008,Economic Crime Prevention,0420559,0690018,Michael Oneill,4,21,2,Lloyds Banking Group,12,12
0048973,0000005,Sourcing,0250455,0358631,Martin Pittman,2,16,2,Lloyds Banking Group,11,11
0764998,0000003,Mortgages,0445718,0525260,Amy Robinson,4,4,2,Lloyds Banking Group,11,11
0921269,0000001,Transaction Banking Origination,0216852,0031814,Thomas Gutierrez,2,19,2,Lloyds Banking Group,11,11
0160755,0000002,Financial Risk,0157434,0515197,Michelle Roberts,4,4,2,Lloyds Banking Group,13,13
0701237,0000008,Markets Trading,0575206,0895573,Maria Gates,5,12,2,Lloyds Banking Group,13,13
0690972,0000003,Financial Risk,0456320,0026943,Carlos Green,2,47,1,Lloyds Banking Group,10,10
0349048,0000002,Brands & Marketing,0702459,0977667,Angela Wilkins,4,1,2,Lloyds Banking Group,13,13
0232735,0000004,Risk Modelling & Analytics,0993386,0230408,Lauren Riley,5,7,3,Lloyds Banking Group,10,11
0674039,0000001,Technology Service Support,0613288,0955780,Emily Davis,5,39,2,Lloyds Banking Group,11,11
0392687,0000001,Brands & Marketing,0913736,0886538,Andrea Dodson,3,9,3,Lloyds Banking Group,11,11
0962792,0000008,Quality Engineering,0478785,0430387,Tiffany Davis,4,29,2,Lloyds Banking Group,10,10
0416359,0000008,Transaction Banking Origination,0704914,0837010,Tamara Edwards,4,38,2,Lloyds Banking Group,11,11
